,r_mopac_Alpha_LUMO_Energy,r_mopac_Alpha_SOMO_Energy,r_mopac_Dipole_X,r_mopac_Dipole_Y,r_mopac_Dipole_Z,i_desc_Chirality_count,PBF,PMI1,PMI2,FEBc,grupo
535,-2.591,-9.93,1.36923521091254,-24.5781562866132,-3.86084789172281,0,0.854130857860884,4078.0173827831,9220.61785565737,-7.5,0
536,-3.019,-11.576,4.77144238283803,-6.5668845626992,7.84312502179858,3,1.02716976626177,5684.13230183682,6934.29656718677,-8.3,0
537,-4.003,-9.766,-14.357977278529,-27.2524575931708,-24.084211721942,2,0.886491849865897,4577.52922994862,7518.87974073146,-11.7,1
538,-2.613,-11.112,0.621132696352025,-7.71874319082208,-14.793022126531,0,1.10252607039001,5873.54077403638,7345.86683999198,-10.0,0
539,-2.929,-11.125,-2.40119090531248,-7.56780923697148,8.30215412700109,3,1.15406703584961,4804.60844925431,8385.11861109934,-7.4,0
540,-2.633,-10.491,-1.20743026779082,-8.327554568785,18.6557343985283,2,1.0254181565325,5103.69543470899,7528.36119586882,-11.3,0
542,-3.024,-11.384,-2.82157737130459,-7.91668689158392,-7.46858845025031,2,1.04945216137147,4385.7572294282,7988.06576072094,-8.6,0
543,-3.948,-9.408,11.9096395814739,-30.4533634441343,-22.0174925109446,2,1.23122594698194,5061.20811481156,9061.7493371465,-9.9,1
546,-2.266,-10.633,-6.67583965470001,3.51631963126288,-14.3224566285088,3,0.964248024566602,4872.49180538299,8151.93420510334,-8.1,0
547,-2.487,-10.867,-4.8240891614292,2.30499632249245,-9.92281308248367,0,0.985362043547954,5312.21391531223,7442.44239511497,-9.7,0
548,-3.866,-9.761,17.164412156246,17.6462143252109,-17.7761054374849,0,1.00949724489552,4795.49434921205,8829.96964185114,-8.4,1
549,-2.61,-11.212,-0.07655947198467,-9.58443163139283,7.70840374121798,1,0.935567997730642,5161.75299000199,7615.1202682665,-8.8,0
550,-3.212,-11.434,7.21446331759047,6.3564603214783,9.66861806274416,3,1.52950994363256,6229.0582272222,17438.2600835673,-9.8,0
552,-2.812,-11.176,-2.43099977281554,-1.61036460908148,7.71812548208406,1,1.69899080274376,5009.6209363475,7804.67250250802,-10.1,0
553,-3.969,-9.49,13.771989951404,-29.5324311888402,23.7700023751042,1,0.95603770057613,4820.21306134498,8217.2100859911,-10.1,1
554,-2.668,-10.585,-0.47881754601623,-11.0028847748038,13.7738428767516,3,1.27649282334656,4932.29056023111,8283.42225455033,-10.4,0
555,-2.827,-11.069,-6.1601292261157,9.02066428392935,-6.25823733833916,0,1.16472608318656,5038.51409924624,6410.82416541279,-11.4,0
556,-3.998,-9.337,4.04520270553141,36.7483769343131,-17.0260096114467,2,1.34949230638724,4982.57343455906,8315.94091981773,-10.1,1
557,-2.717,-10.703,5.03559791325849,-5.09083756694718,12.0044882981625,2,1.42768365702526,5419.59676991628,8511.7288631823,-10.1,0
558,-2.912,-11.133,6.51665742876217,-6.17440377927956,8.3316306168083,2,1.00391191226555,5275.25163660767,6911.45713598444,-10.7,0
559,-2.369,-10.264,-5.22512857311281,-22.7363274944988,1.39011829811468,1,1.10572369784189,5474.24525242032,7157.72396850217,-7.9,0
560,-4.078,-9.851,-2.57414778453529,-37.4005707214173,18.5155512915582,1,1.14784149630158,5506.86190539208,7876.24235280015,-11.2,1
561,-3.82,-10.035,16.1115008391427,17.826786685292,10.838466107759,1,0.984416267724755,5563.54075384125,8026.6690980676,-4.7,1
562,-2.273,-10.68,-0.881459661515678,-14.0321306829249,4.11882086030429,0,1.1497333352536,4722.49945815477,7281.76518519472,-10.0,0
563,-2.868,-11.204,1.78810728559691,-6.45872950773754,2.13583648584617,3,1.05758645495188,4958.07408081064,7030.11310817694,-10.8,0
564,-4.073,-9.854,12.4277002036086,33.9595865523946,-15.4577609780165,1,1.04499131789769,5029.8238956188,7911.48863705972,-11.4,1
565,-2.293,-9.963,-8.44764271845193,-17.0851870109362,-1.93258972309122,1,1.05044587015975,5436.86780708626,6788.27515494445,-9.6,0
566,-4.128,-9.83,-0.970284854398416,36.5279203959067,-21.4408857513281,2,1.05498368349853,5639.01404704014,7018.37471217362,-8.1,1
568,-2.642,-10.895,2.51040652963317,-0.751168419957371,12.2405468935874,3,0.97462254565038,5574.84306903364,7567.95553778139,-9.6,0
569,-4.002,-9.607,-20.0763340882877,-27.9316569767128,-15.2058117012353,0,1.11881987541191,4777.66230988288,6848.14276333159,-6.1,1
570,-4.016,-9.555,-12.1894052447184,-33.0505240206303,12.2680789746096,1,1.21933562259576,3980.79052560587,8657.4808849391,-10.2,1
572,-3.987,-9.487,-17.5440207603875,-27.4536753031956,-20.0712702515682,1,1.08528360742952,5844.04039750693,7724.79112770843,-10.8,1
573,-3.964,-9.555,-9.3574130972014,-31.9719455013923,-22.3039234365394,2,1.06074469991662,4998.12520433402,7371.13270180704,-11.0,1
574,-3.182,-11.293,3.67955037477175,-7.40214119139873,-5.01236061211917,2,0.862222138197854,5174.56491242033,11378.5201128817,-8.0,0
575,-3.918,-9.668,-10.3586938368942,29.96714902509,21.2046197405773,3,1.21637233860436,6140.79835923582,7283.91584441112,-10.7,1
576,-3.022,-10.341,6.11698467827056,-8.73413780055698,15.8817895954183,1,1.43673241624575,5013.27983879542,8232.62849021363,-8.3,0
577,-3.883,-9.589,12.7505087231316,27.374581003269,1.93798996084054,1,1.00686900126199,5736.91179683611,7146.82971669257,-9.4,1
578,-2.837,-11.08,-5.51386798517707,9.51353404767774,-9.97362442613858,0,0.933716469602666,4644.7099816426,8563.61171717035,-9.4,0
579,-3.895,-10.073,-18.8712057879494,21.7637135467938,4.27327111776634,2,1.12442107725144,5385.00195411056,7220.46286319917,-5.7,1
580,-2.777,-11.246,-0.158333678736194,5.45973964584525,-13.2474494623203,1,1.06043052738278,4356.61152236867,7364.54482603502,-7.1,0
581,-4.216,-10.632,-0.85228753437509,0.388846524309112,-7.43613779152428,1,0.968738070588144,4344.56469504486,8568.74168417632,-7.4,1
583,-2.456,-9.978,6.00538170418421,25.4812041781727,-0.68307244105404,1,1.46987866356237,6084.6823414452,7266.80966712006,-10.7,0
584,-4.02,-9.477,-13.3007297195861,-32.7253837070688,15.9964957545722,1,1.02736310651179,4571.14412742895,8471.91029969475,-9.4,1
585,-2.599,-11.161,-0.31059950950836,3.22838437184887,-11.7914849215338,1,1.01536225319631,4583.10568096139,8224.6024266897,-12.8,0
586,-3.523,-11.545,4.58289829816224,1.17145321290293,6.63121754590443,0,1.44378438849017,4973.24862657946,8369.16317915984,-9.0,0
587,-2.373,-10.669,7.01493528972745,-9.39107467672702,-1.28642342979884,0,1.2020243170731,4925.41051019827,7729.47244937332,-5.6,0
588,-4.101,-9.581,17.1433162466227,29.362626864984,7.24228648165039,2,1.13989344444667,5485.32063062052,10502.0102808373,-9.9,1
590,-2.798,-11.295,0.783271809743325,6.30867218506383,10.3340531019425,3,1.3211338013191,4257.36002316419,20858.7567588733,-12.1,0
592,-4.139,-9.795,-3.18085637710232,39.4808126390123,20.0788952561456,1,1.32771338727183,5593.93813590692,8157.87795113593,-9.6,1
593,-4.01,-9.62,-13.804844794976,32.3718337664561,-14.4410720634234,3,0.942624595952782,5632.17449554558,11117.0429438751,-8.6,1
594,-2.805,-10.958,1.77998882776077,8.62453635907494,-12.2325627488739,1,0.769094598076766,5660.30986165764,12330.9722382084,-8.7,0
597,-3.372,-9.954,17.881397018505,-5.37453732715826,-6.53880739975826,3,0.800538069075216,5350.54558889907,12091.9477011046,-10.1,1
600,-2.47,-10.798,6.41563310197728,9.8057343815529,-0.36469079940726,1,0.838132989722747,5513.09786193506,7029.30451480793,-8.6,0
602,-2.595,-11.008,5.85550941812705,10.0110723113681,10.1605357558436,2,1.204952960234,5538.14030480425,17304.7359994855,-8.2,0
603,-3.535,-9.736,-8.20771780607834,-18.1643964540133,14.4215600247816,0,0.878399628091551,4780.53275023231,8197.75491488248,-9.6,1
604,-4.009,-9.574,10.5059132324642,-22.8071653994228,-27.0220921976296,0,1.06575265474186,4991.31243543807,7791.01663867415,-9.9,1
605,-2.771,-10.896,-1.11969539358843,7.14554271817083,12.8692443400537,1,0.999320892510628,5740.89462581894,7146.39909684682,-11.7,0
607,-4.025,-9.653,-5.45990652999446,23.8389269913032,-25.1296690069723,1,1.32750306128762,5210.5901849546,8974.18625919055,-7.7,1
608,-3.868,-9.209,3.87593650562978,-37.236305712859,-12.2718604030206,1,1.06971994979439,4895.08480542643,8288.63646468332,-10.8,1
609,-2.599,-10.56,2.8813686305693,8.32962359390834,-15.7753211505348,2,1.05706987704786,5604.5581954267,8383.72468822353,-9.5,0
610,-3.987,-9.529,-6.62195340211449,31.7703869380465,-17.851248849625,0,1.16091170500302,6178.94424743849,7421.67919737233,-7.9,1
611,-4.052,-9.63,-2.46761912428316,22.9830702298791,-33.6962114770248,2,1.1938226054401,5787.78323010018,8442.23036912136,-11.4,1
613,-4.002,-9.546,7.53286781591312,30.5920987218111,-23.7844759962137,0,1.06806103371684,4868.01406990441,8319.44658615425,-9.2,1
614,-3.981,-9.599,20.4543182417231,-31.8055420122383,-8.12551233403452,1,1.03923903251893,5218.21198321425,7319.65899421264,-8.6,1
615,-3.991,-9.651,-8.21021069002608,16.0227448114153,-27.1335928463725,1,1.0348913050656,4677.96925490561,9443.69749220564,-10.4,1
616,-2.861,-11.211,-2.41149209512626,-0.080075263562106,9.65777888067266,2,0.952134499235502,5970.20430585818,11655.3570064837,-9.4,0
617,-2.791,-10.945,-2.18012734154304,-6.90190313990414,13.3656523818343,1,0.706289631937647,6068.29153589791,13659.6231900988,-5.4,0
618,-3.753,-9.86,-10.4653601051441,-22.0392729518938,-5.91539925314531,1,1.12844298948778,5034.86590118795,8857.65137875002,-7.0,1
619,-2.762,-10.86,0.030375616730116,-3.92922944442125,-12.8701311345836,1,1.13472269577133,5452.18672815683,6610.38986739101,-9.6,0
620,-2.939,-11.223,-7.07063088238094,6.43598707066955,-12.82789335533,1,1.15334875809636,4703.64544023364,8863.7781664855,-10.2,0
621,-4.12,-9.424,-8.95127230374879,32.5970184678097,-25.237772664893,3,0.984048674179164,5473.8757918056,7892.12300768013,-11.9,1
622,-2.333,-10.762,-4.93759022853545,-3.60327002742762,-9.04647591353676,1,1.12842241376946,4596.64192851893,8269.85864157343,-6.8,0
623,-4.024,-9.617,-7.85756733642214,-34.0214731658876,10.4013591076208,1,1.24984791845546,5321.35887704818,8601.86933649235,-9.9,1
624,-3.855,-9.837,-9.99615063393725,-24.5126686753757,-9.37584456390956,1,1.09126543308433,5724.37493177478,6851.19398082653,-10.0,1
626,-2.653,-10.86,-4.45899005435853,-5.52296484730972,10.9893269664303,3,0.827649671898024,5563.5373393756,13192.7756909694,-9.4,0
627,-2.463,-10.9,-4.54781000345695,-3.64999006727752,9.01613872918427,2,1.13340456025687,5431.43689661855,6596.64757086872,-5.4,0
628,-2.693,-11.145,-1.61966473246118,8.126144315552,-12.8683877262393,2,1.24247981742681,5177.93043579019,7578.43210730898,-9.7,0
629,-2.791,-11.191,-3.51442759284378,8.56592665261727,-12.0510582123527,2,0.880143992376861,5252.94124066778,8059.97842859785,-8.9,0
630,-3.976,-9.474,-9.70293360691688,-30.2739796206264,18.4448924510643,1,1.10334032790796,3284.72048106529,25009.1099573347,-10.0,1
631,-2.378,-9.499,7.11029176575658,19.1135202777782,1.16731772487462,1,1.000438848586,4253.5934206418,8113.32010886626,-10.0,0
635,-3.817,-11.605,-0.047107139103869,-3.70835630662291,6.75565167614196,2,1.07943432791832,5332.54980489122,7572.10334732575,-9.0,0
636,-2.665,-10.595,3.93693560182079,-10.5230746580863,14.655832395548,1,1.49821412246292,5796.89320828947,6525.16275999885,-9.9,0
637,-3.91,-9.452,4.66472301355989,-23.1742279711989,27.9019541042942,2,0.866282073350813,5527.6647417356,7481.4280408401,-10.5,1
639,-2.19,-10.351,2.07533574568187,13.3580573601015,-7.13717607263486,2,1.22141524142161,4982.0397050646,7709.34010373959,-4.2,0
641,-2.94,-11.179,0.17059078154488,8.24955266942652,-11.9213299702985,1,1.00303696615572,4642.35424421173,7767.37701519415,-9.9,0
642,-4.03,-9.659,5.28038249932719,-33.8412818159957,22.7398310888059,2,1.34731705551463,4607.17841908342,8733.3779604694,-11.4,1
644,-3.87,-11.554,-0.10619513764221,-3.75671585266168,-6.93667385387006,1,1.31021891337077,5882.93907252467,6880.8704023549,-11.1,0
645,-2.245,-10.517,1.52780337528779,-13.2430210673593,2.37822267383371,1,1.08388005632534,5380.22408368044,6839.88936222132,-9.4,0
647,-2.788,-11.086,1.75362821402317,-6.25163460238987,9.99752271653277,0,1.11991354918489,5115.87521137765,7472.30652955101,-8.4,0
648,-3.796,-10.792,11.616320142807,23.4365649870015,13.6747802019785,2,1.03667817354638,6447.42016288141,12163.3015764009,-8.1,0
650,-3.687,-9.857,12.454492553823,17.554164503155,-18.8811881535331,0,1.05837418530096,4380.35513456486,8462.39510271438,-5.4,1
651,-2.937,-11.094,3.86058561121636,3.04091836244307,-8.29614094297775,3,1.19792154382562,4962.97689439475,7235.07667331425,-10.0,0
652,-4.054,-9.611,6.81430894469448,-30.5655960225096,23.333521282522,1,0.948507702477151,4867.20528342051,11624.4586493325,-10.7,1
653,-2.528,-9.938,-0.210349567382562,-23.1372269407758,7.23590374437574,2,0.83851597073174,5549.11572698352,12163.5295845579,-10.0,0
654,-3.737,-9.519,19.190101829109,-12.2812735882635,20.6479388375571,3,0.898764792633582,5444.28136247185,12736.190569824,-9.0,1
655,-2.798,-11.16,3.61476693353947,-1.99250055956755,-8.07421611789589,1,1.25057905787408,5144.45853335607,7394.07474207973,-7.9,0
656,-2.859,-11.103,1.67617713194057,2.97838605593095,-7.17268302273158,2,0.884436978020311,5683.97481212714,8144.40529576315,-10.1,0
657,-3.101,-11.344,6.13095828827914,12.22710487788,-12.8639104380858,1,0.832084426897123,5592.53201675956,11708.0880306531,-10.0,0
659,-3.976,-9.763,-16.8885597425763,30.5620298493492,-17.7523210143488,2,0.848264009415727,5891.08975165885,12577.6912741486,-11.5,1
660,-2.403,-10.269,-15.6234454727766,-2.6707676128598,13.3872999397057,0,1.17384439077407,4982.63009297159,7507.3074012113,-9.0,0
661,-4.136,-9.414,3.0372689697329,-31.7315158244548,-30.1839491417035,0,0.93621175052354,4649.23364649892,7843.67392174878,-10.0,1
662,-3.565,-11.776,-0.925898735985946,-2.1995688125017,-6.293086803898,1,1.35976771159378,3673.96713193128,18822.9443334888,-10.2,0
663,-4.044,-9.508,-0.586121169864473,-33.2249171445668,-21.1060820828603,1,0.920926801587376,4924.30423484038,8316.93093110799,-8.4,1
665,-4.023,-9.524,2.09552284027311,-33.7984512832468,-19.4287670903357,3,1.38441077137785,5811.21873222412,7176.78589972697,-10.0,1
666,-4.134,-9.47,3.91889977105433,-35.2569026640411,22.8227924328352,1,1.07381264904409,3824.00217557197,23122.9753752972,-4.8,1
667,-2.823,-10.825,6.60215165440525,10.0095325147322,11.2764413689742,1,0.998649167049351,5455.73244446771,7249.8494190167,-10.1,0
668,-4.022,-9.548,-10.7720934330781,34.6775381234542,-21.5064954731954,2,1.22099707536137,5447.14671247525,7599.18749592096,-10.0,1
669,-3.477,-9.845,-12.6203969672437,-12.0628800849256,-18.9420756885158,2,1.2619280217594,5423.92238172635,12941.1677829255,-7.8,1
670,-2.419,-10.067,-1.69216246025426,22.3785554658446,1.89127576294438,3,0.883929924192772,5704.30545077232,10999.3089284959,-9.9,0
671,-4.005,-9.623,-12.9566667215946,30.6144246005922,-12.2686457767462,2,1.08844673787232,5428.83795508254,10634.0583760766,-7.7,1
672,-3.987,-9.469,9.55874372049237,-32.7236190489112,14.4108821981117,2,1.00064082639444,4286.51108074573,7920.90726279546,-6.6,1
674,-4.024,-9.481,-12.6270208629295,31.0617764833753,-22.6915881921849,2,1.02620542952766,5199.72778306547,6914.66235383488,-9.6,1
675,-3.925,-9.135,3.76667209807253,-31.5340659929414,14.9291933119392,1,0.975424872562842,5004.09869660812,7249.92427745254,-11.3,1
676,-2.639,-11.031,3.64083273402886,-0.156163021645862,8.7937947391743,0,1.03096532941689,4559.3010730692,8023.2164900354,-11.5,0
677,-3.814,-9.923,-19.1126164228863,-18.6769171075647,-5.75893607920296,2,1.15090756837214,4558.20323629139,7980.85776741172,-9.8,1
678,-2.667,-11.326,-10.2977645037159,-7.58427776561192,11.361343783958,1,0.988306999912277,3297.09607915156,21939.6147654856,-9.2,0
679,-4.07,-9.739,-3.36149025502852,35.2073059758808,-23.7936822357102,2,0.924828436853328,5697.55601531436,11781.4980263587,-9.4,1
681,-4.105,-10.322,-3.15721903353612,28.291350594392,-30.0429060353418,3,1.02849371446055,5227.50264630216,8551.34487486327,-7.9,1
682,-4.004,-9.606,-1.53702113086899,27.0695210362221,30.7377102472711,2,1.19140833436716,5432.38044747606,8139.21109985772,-8.2,1
683,-3.575,-9.785,14.0054742138929,6.10532588737075,-19.3451888685256,2,1.04342437470135,5175.36816440614,8216.37697697775,-8.7,1
684,-3.997,-9.733,6.23106852745078,-36.6602796014201,10.4914909699091,2,1.00127192159803,4272.67566144608,9036.3172559036,-9.8,1
685,-4.009,-9.628,-14.3576737533134,29.8891616625264,18.5951094201476,3,0.786727334298155,6180.2726739317,12314.588336168,-8.4,1
686,-4.004,-9.571,-19.3704266438357,27.650435077868,-20.7273795768842,3,1.07466560647171,5415.45404589589,6057.20557807989,-7.0,1
687,-3.998,-9.686,-14.9856214839115,-32.8730317122706,13.2769376958267,2,1.20475544972552,4968.49104117476,7700.94621154044,-7.4,1
688,-3.958,-9.546,12.9309618616315,-32.266387590123,14.9182665605356,2,0.977160453236953,5067.6221679716,8366.57295283792,-10.2,1
690,-4.025,-9.501,-12.3367007376076,26.6386593739362,-20.8993573360044,0,1.26443386721307,4998.67986649008,8335.15052999212,-10.3,1
692,-4.11,-9.487,-7.00630076619846,33.2998847708021,23.5732299761074,1,1.13259117192354,2859.63561314486,20009.0098190583,-11.7,1
693,-3.867,-9.559,9.51104959377927,-20.9287501607185,-22.9296316880527,1,1.02462033296924,4938.75947341728,8280.81943808433,-11.3,1
694,-2.556,-11.094,0.348687089202378,7.94476006355533,4.66766569003536,2,1.36655129241612,5285.58178172935,7012.80005940198,-11.9,0
695,-4.005,-9.516,18.3399050219939,-28.218773288965,-21.9782677404351,1,0.937631908061339,4194.38136021949,8193.76385349825,-9.6,1
697,-2.777,-11.128,-6.35514398716637,10.9903182347499,10.6778676398028,2,1.20486748046467,5186.5453228675,8233.51095487929,-8.0,0
698,-2.397,-10.267,15.3712153621764,0.617629517371808,-13.825828168374,0,1.05446722052115,4363.25673057771,8437.84326493191,-8.4,0
701,-2.388,-9.975,-4.14210975316881,-20.9663659537539,-4.44126647994467,2,1.14363498815777,4800.62362309082,7932.10276029322,-8.9,0
702,-4.048,-9.541,-6.33075776667798,28.1648031924945,-28.6709037647471,2,0.968413527607926,4513.79618848325,9060.71669663943,-9.6,1
704,-2.523,-10.99,9.13281579255392,-1.10961977869882,-9.91695052689487,2,1.48489769510499,5507.17624724678,8058.95039338772,-10.7,0
705,-4.037,-9.552,5.57115296359517,30.3932458971413,26.0396165517152,2,1.1828569800126,5138.57327063192,7228.18637182839,-7.2,1
706,-2.712,-10.971,5.59039006864504,-8.69408926004969,5.16285487681474,1,0.98762174009898,4900.74333896806,7772.57248755227,-9.4,0
707,-2.603,-10.838,-2.82666512224113,-1.69415401514535,15.5515113309112,2,1.20721703750867,5749.52477427262,7509.10561742769,-7.4,0
708,-2.532,-10.937,-3.0218557302179,-8.63347672497565,12.1240209598459,3,0.828859134599789,5348.69497453124,7917.1601955726,-8.8,0
709,-2.783,-10.89,-2.39742731146257,3.65182472328929,-13.8087451000125,1,0.869287548803409,5625.82715856852,10762.0399295562,-10.3,0
710,-2.596,-9.917,3.15338154533673,19.0230960242066,1.37057614484614,1,0.99611316957203,4745.54602909967,8332.19594006489,-9.7,0
712,-2.964,-11.41,-8.58718610246054,8.441698891776,-6.94448663078628,1,1.03029554851802,4181.97288265517,8561.43491071238,-6.6,0
713,-2.432,-10.263,7.08008728543915,-20.2038463263847,2.61376801180204,2,1.30560973742397,4954.17987859786,6453.64766628087,-10.3,0
714,-3.961,-9.521,10.8753821817901,33.431080136963,-12.8817698340295,2,1.05902999516953,3606.90971011747,19947.0645819585,-9.7,1
715,-4.075,-9.582,-14.4303840935949,-32.7458480761383,4.43154097730142,2,1.0453233397093,5138.15050088794,13227.146074566,-10.2,1
719,-2.426,-10.879,0.829326300826981,4.36671167299635,-11.173188787491,1,1.50950423109053,5132.29641470959,7488.13042338711,-9.8,0
